userid 	 tweetid 	 tweet
99057990	23947046612	@jo_welch a great fit!
99057990	23946298852	H+M plaid shirt + j brand skinny jeans...it just works.
99057990	23898766902	what is with the fog today?! It's like waking up in a different century!
99057990	23895150221	@jo_elvin haven't you got it yet...?! Will chase! Are you rocking the GBH show?x
99057990	23894359960	@jennieminogue thank you!
99057990	23894346565	@MissMitchell210 great news!
99057990	23894325895	Thanks for all your tweets! Christine Bleakley is indeed looking hot in @Projectdonline dress Royal Flush on Daybreak this am @DanniiMinogue
99057990	23855807512	@stylishresults @DanniiMinogue @HN_Birmingham that's great! Looks hot...
99057990	23272502303	Amanda_Holden looked gorgeous in @Projectdonline blue Casino at the GQ awards tonight @DanniiMinogue!x
99057990	23271032357	RT @essexlou87: @danniiminogue @tabswebb  check out @Amanda_Holden wearing Casino #projectd dress!!! Beautiful!!  ht ... http://tmi.me/18oDP
99057990	23260318120	@Jennifalconer but didn't you think it was a bit short...? I was a little disappointed...!!
99057990	23260264741	Presented @projectdonline @danniiminogue ss11 today for the first sales appt...and the buyers loved it - hurrah!!
99057990	23260168607	meetings all day = heels all day = sore feet!
99057990	23175760647	@markwinstone is a life rocking business partner...great that someone understands the figures!
99057990	23175730892	@hackfordjonespr um, no, you shouldn't...
99057990	23130802026	@KrisSmith13 erm, no, pool! So Gav can hide in your shed with you, and us girls can hit the shops with the main man!
99057990	23127740732	@KrisSmith13 So Gav and I going to practice our 'ball and stick' moves this weekend so we can whip your ass in January....
99057990	23092561834	@JodiieJode fingers crossed!x
99057990	23092537263	@EmmaForbes that's the only way a diet works...!x
99057990	23091993077	@terryronald @DanniiMinogue I can't wait to get my hands on a copy!!
99057990	23077889537	An interiors shoot at home tomorrow has resulted in 48 hours of manic tidying...and still a house full of clutter - aarrggh!
99057990	23010523100	@KrisSmith13 you know I can't tell you that!!xx
99057990	23008951067	lovely dinner with the girls...even though one of us broke code..!
99057990	22970202072	@boobybrill we are, size 6-16, hurrah!
99057990	22965330917	@Jennifalconer @danniiminogue glad u got them! Hope one of them works....xx
99057990	22895110626	@kayls87 thankyou!
99057990	22894160436	lovely lovely day....oooh, 4pm, must be pub time!
99057990	22892049002	@DanniiMinogue woohooo! can't wait to read!!
99057990	22874162312	Todays weird observation. People swinging bags of dog poo in the park like it is normal...carrying poo around is not normal! Throw it away!
99057990	22874118807	SS11 @Projectdonline samples flying in...exciting! Get ready for colour....
99057990	22782321604	@jennifalconer you rocked that @projectdonline zebra Jackpot on the lottery last night, thank you, it looked fab!x
99057990	22737822015	Liz Hurley looks fabulous in the @projectdonline zebra poker dress today in the mail online @danniiminogue
99057990	22737387605	@ladycroft2001 @DanniiMinogue no PA for the fragrance launch, just a press launch.
99057990	22718637153	I think maybe today could have been the most stressful work day in history. I thought fashion was meant to be fun....!
99057990	22711366170	@HelenLoewy oh good! Enjoy!
99057990	22696996192	@projectdonline @danniiminogue Myleene Klass rocked the zebra poker dress on GMTV this morning - woohoo!!!!
99057990	22690580067	Amanda Holden rocking an @tabithabags Stardust today and looking hot!
99057990	22644687099	Exciting mtg @harvey_nichols today to discuss the @Projectdonline perfume press launch. @DanniiMinogue time to get our frocks ready!
99057990	22644606719	@Projectdonline @DanniiMinogue Royal Flush and Showdown nearly sold out at asos.com...be quick!
99057990	22644481962	Found a last minute seamstress...phew!
99057990	22626973795	sssssoooooooooooooooooooooooooooo busy!!!!!!!!
99057990	22544321972	@drRanj of course!x
99057990	22542338719	Just re-styled my mum in MaxMara....fun, she is looking hot to trot!
99057990	22472319525	@ralphandrusso you are AMAZING!x
99057990	22461967174	Saw the Red Arrows today - totally amazing!!
99057990	22383609529	So, a truly rubbish evening. maybe it's time to sleep and cross fingers and toes tomorrow is better...
99057990	22383548428	@RuthLorenzo1 you were amazing amazing amazing at Burn the Floor today. So proud of you, you rocked it girl!!!!!x
99057990	22343919062	@RuthLorenzo1 am coming, woohooo, excited!!
99057990	22338467878	@MerrynSW my sister...hello! welcome to twitter clever clogsx
99057990	22338325881	@DanniiMinogue Argh, how gorgeous!!! The sun is actually shining in London today...can't believe it!
99057990	22303175623	@EmmaForbes does it work?? it appears training every morning in the pouring rain does not...!
99057990	22294685849	@jo_elvin will be scary...and what to wear!?!
99057990	22294591650	@jo_elvin 16th sept...will you protect me...?
99057990	22293698794	@EmmaForbes @christianvemaak can't wait! More excuses to hang + have long lunches..!
99057990	22293585665	@cricketbetlive loving the chat + the vino from the big boss...
99057990	22293537854	@jo_elvin am joining u on this in a few weeks!!
99057990	22279801706	@jo_elvin just going to buy another bottle then!x
99057990	22276967003	Nearly the weekend!!! Woohooooo! Wine in the fridge..ready to go...
99057990	22270027201	@christianvemaak @EmmaForbes get you looking hot Mr V. And loving your photo Emma...looking gorgeous!
99057990	22269970547	@EmmaForbes so excited!! Lots of fashion advice to give!
99057990	22250906388	@DanniiMinogue I LOVE it! Heels or flats? Jewels or simplicity...?x
99057990	22201628965	@harri4321 ☺
99057990	22199302417	Rain equals curly hair equals bad look!!
99057990	22199230529	@MahsaKins_ @DanniiMinogue cool!!
99057990	22199121965	@jdadams86 good idea!
99057990	22194610094	@projectdonline @danniiminogue the Project D collection is now on ASOS.com...get shopping!!
99057990	22194248787	Meant to be glamming it up for a night in the west end but the rain is not helping me feel the love!
99057990	22171945728	@DanniiMinogue rocking @Projectdonline zebra Poker, lola rose ring, @Tabithabags woven tote, red pashmina! http://tweetphoto.com/41455741
99057990	22170277352	Loving @DanniiMinogue accessorising today! Her Zebra @Projectdonline poker dress, @Tabithabags woven tote, Lola rose ring + red pashmina...
99057990	22155354158	Raining + running...not appealing!
99057990	22120387971	@DanniiMinogue aaah, sounds heaven, wish I had been there..and perfect outing for the Colt! Send me piccies!xx
99057990	22100924804	@DanniiMinogue did you rock the @Projectdonline Colt tonight pretty girl??x
99057990	22100040215	@hollylila yes, be stylish!
99057990	22087498036	rainy rainy day...but just looked at exciting new office for @projectdonline...don't tell @danniiminogue, she will get too excited...
99057990	22078273784	@carolknights @DanniiMinogue we loved it!
99057990	22071570964	@DanniiMinogue yes we love them - keep those emails coming to @Projectdonline!
99057990	22071543157	@DanniiMinogue ooooh, heaven! With some flats for the relaxed sexy look or u going to rock it up!?xx
99057990	22031463072	@EmmaForbes no need to boast!x
99057990	22024574515	Got my mummy for the night, hurray, lots of gossip to be had!
99057990	21990417924	RT @Tabithabags: New Collection Launched - Buy a fab new piece with free P&P http://conta.cc/98QzBe via @constantcontact
99057990	21984536282	@samanthahaggis good idea!
99057990	21983968758	Loving my @Projectdonline black Roulette dress today - perfect for this weather with some patent pumps and belt. HOT!
99057990	21944831312	@CourtneyDolbel happy bday
99057990	21937213074	@Abbey_Bronte yuck!
99057990	21935391763	@ilovemakeup86 all good things come to those who wait!
99057990	21934754613	@DanniiMinogue one of your favourite Holiday dresses, the Snowdrop, arrived for you today!
99057990	21934532653	@RuthLorenzo1 love it!! When can I hear it?x
99057990	21934471460	@DanniiMinogue loving all our ideas for @Projectdonline...going to be a fun few months!!
99057990	21934376623	Had a filling and now my face is numb and saggy...how can I eat!?
99057990	21862645550	@essexlou87 @DanniiMinogue I doubt it, @DanniiMinogue is very clever and good with words!!
99057990	21860313472	@jamesndaisy hi!
99057990	21859372942	@LeonnaDonee oooh, might look that up!
99057990	21859329982	@EmmaForbes failure...ok, but not many points!
99057990	21858649857	I am kicking ASS at scrabble!!
99057990	21852849723	@helenbegg @DanniiMinogue sizes 8 - 14
99057990	21845620008	@DanniiMinogue ooooh, did you love it??
99057990	21826117163	@MarkWinstone see you soon! Got your fancy dress ready?x
99057990	21825415980	@Hannah2205 hurray!
99057990	21825385225	@LuckyKnickers that's a gorgeous dress. We'll let you know!
99057990	21825349462	@emma_stoddartt check out the stockist page @Projectdonline website!
99057990	21824111385	@luke88addis @DanniiMinogue I love it! Did u do that?
99057990	21824054162	@LuckyKnickers @DanniiMinogue just a selected few. Check out the @Projectdonline site tomorrow to see which ones!
99057990	21820408897	@EmmaForbes everyone else was buying one so thought they were cool!!
99057990	21820382487	@EmmaForbes um, a drone you fly through your iphone, that has cameras so you can spy, and is an interactive video game thingy...
99057990	21819820371	Ok, so bought hubby the Parrot AR drone for his birthday...and we can't figure out how to work it! But we think he can spy with it...
99057990	21782902189	@laurenbabesx size 8-14 this collection, 6-16 next collection!
99057990	21782199339	@GlitterBabeEmma @DanniiMinogue don't worry, all @Projectdonline sizes will be a little bit bigger next season!
99057990	21782113678	@BoomboxMinogue lucky you!!
99057990	21782085580	@christianvemaak you know it's true!!
99057990	21776502081	@EmmaForbes yes, is he not a hair and makeup God?!
99057990	21746026736	so, meant to be going to watch the opera at Somerset House tonight...outside...hmmm, what if it rains!!!
99057990	21745967996	@EmmaForbes it's like the little man who lives under a mountain in Timbuktu and runs the internet...have you met him?
99057990	21699544795	@EmmaForbes you better do it by IM....just in case......
99057990	21699525147	@EmmaForbes are you threatening me...?!x
99057990	21698657515	@EmmaForbes simply don't believe you!!!x
99057990	21698578274	Fab dinner at the Wapping power station + outdoor movie. V coolx
99057990	21684189434	@EmmaForbes is the wine helping....??
99057990	21684168965	wow, I can't believe I used to have a boyfriend called 'Randy', who drove a red porsche and sang 'red red wine' to me..so wrong, soooo wrong
99057990	21657940233	Wow wow wow, how did it all get so busy!! No summer break, and now it has kicked off again...full on!
99057990	21612222120	Alex Jones looked fabulous in her @Projectdonline zebra jackpot on The One Show tonight @DanniiMinogue. Love it!x
99057990	21612161016	@KrisSmith13 is it today!? Happy birthday you old dog...xx
99057990	21610556535	@princess_debs99 thank you!
99057990	21610543878	@GB1973 damn straight!
99057990	21574118478	@DanniiMinogue @Projectdonline Project D now sold out in Selfridges Birmingham and Trafford, but it's still at their london store + online!
99057990	21570122033	@terryronald And you - little superstar! I know, so weird about Sam! We should all go out for a beverage or 2...xx
99057990	21565175524	@McAgent24 not this time, sorry!
99057990	21564907711	@projectdonline @danniiminogue to all you girlies who are asking, from next season, in stores nationwide 11th Oct, we are doing size 6 - 16!
99057990	21564852688	@projectdonline @danniiminogue our perfume launches in @Harvey_Nichols nationwide on the 25th September. HURRAY!! So EXCITED!!!
99057990	21564800626	@projectdlonline @danniiminogue our perfume launches in @Harvey_Nichols nationwide on the 25th September. HURRAY!!! so EXCITED!!
99057990	21562845421	@DanniiMinogue me!! Means you crazy kids are nearly home!
99057990	21562424842	@DanniiMinogue I'm on it!! Should be with you in 10 days..the full monty!xx
99057990	21556269439	@PippaaDunn thankyou!
99057990	21556177426	Off training again...work off those cupcakes!
99057990	21525800256	So sad @DanniiMinogue, final #style queen over!! Now what shall we do...?x
99057990	21524081091	@Terry_McCarthy me too!
99057990	21519906486	@colz22 @DanniiMinogue perfume launches sept 25!
99057990	21516967025	@robyngrifiths @danniiminogue here we go!
99057990	21508553989	@christianvemaak @samuelbuckley ok children, enough from u both! We can have our own soiree next week...x
46390648	25689803849	Monday Night Football ESPN! C'mon! I would love to be one of those sideline reporters for NFL games!
46390648	25685080853	Great responses from twitterville...Good to see we ARE a nation that has common sense! But lead by those that have very little...
46390648	25671556974	Surely it's all about self respect?? Yes or No?
46390648	25670961429	Sky News App is very good.
46390648	25670869439	pilot scheme saw pregnant women being awarded supermarket vouchers to give up cigarettes and obese paid to lose an agreed amount of weight.
46390648	25670497598	Will I get paid for going the gym and eating fruit and veg? £1 for every time I go swimming?? NICE!
46390648	25670329990	Smokers and the obese could be paid to give up their vices as part of NHS incentives designed to promote a heathier lifestyle. Really???
46390648	25665567616	RT @graemepark: I do love the new Jamiroquai single "White Knuckle Ride" in all it's different mixes. A real grower & highly appealing.
46390648	25621108216	RT @mattfacer: @OfficialVernonK what do you watch the games on?.....A TV!!!  Lol.
46390648	29972159	How can you miss a field goal! Great game....
46390648	25620627925	Wow... Ouch!!! He's ok!
46390648	25619272847	That's a broken leg??? No???
46390648	25619250587	Overtime???
46390648	25618972365	RT @jon_wilde: @OfficialVernonK Ray Lewis just googled him - a big chap ! Recon Stevie G would have him!!! His arms are bigger than Stevie!
46390648	25618483318	RT @jon_wilde: “@OfficialVernonK: For the last time.......I'm a Bears fan.” NFL rugby for girls mate."Say that to Ray Lewis"!!!!!!!
46390648	25617877580	For the last time.......I'm a Bears fan.
46390648	25617687536	This Saints Falcons game is mega!
46390648	25617401290	@chris_kammy Ooooh thats brave.. Saints at home!!!
46390648	25603027580	ESPN America...Pre NFL build up is class!
46390648	25598965045	Aahhhhhhh! And relax..2-2 United were lucky.
46390648	25587277577	Ah well.....I enjoyed it whilst we were in front!
46390648	25585853395	RT @ChrisBolton76: @OfficialVernonK Ure enjoying it a little too much.....it's 2-1?!!!
46390648	25585706403	At least let me enjoy the few moments we are in the lead!2-0
46390648	25585573107	Sssshhhhhhhh!!!!!
46390648	25585439954	RT @samlancs: @OfficialVernonK Nope would never happen. big kev is too hard. even chuck norris is scared of im!
46390648	25583244099	Don't think Big KeV will ever wear gloves!
46390648	25582653858	The Giant is awake..c'mon BWFC!!
46390648	25582016652	Mmmmm1-0 Bolton. All we have done is anger the sleeping giant! C'mon!
46390648	25581171904	@LondonTriCoach Let us know how you get on and you splits!! Good luck! The water will be nice! NOT!
46390648	25570167808	@TheBopper We sure are! Great game..
46390648	25532470151	@TheBopper It was all run! The GA Tech QB had an arm like Barbie!
46390648	25524831937	RT @Giant_Dave: @OfficialVernonK Can't believe they got the £30K after starting with Tizer!!
46390648	25521226546	GA Tech are so boring to watch! Espn.
46390648	25516027308	6:45 All star Family Fortunes! ITV1!
46390648	25515971287	Loved the R1 show today!
46390648	25502206832	RT @Queen_UK: Goodness, it's gone gin o'clock.
46390648	25414134949	@GarethJonesTV This is the Man himself!! GazTop! A must have Follow!!
46390648	140118545	@GarethJonesTV I only mentioned Legends of Broadcasting I'll have you know! That's why you were mentioned! Where's that Alien????
46390648	25410761274	Timex Global Trainer.......I'm now looking for the "make wearer run faster button!"
46390648	60559423	GPS,TriTimings including transition, HR monitor, RPM monitor for the bike+loads more, not got that far in the manual TBH.+it tells the time!
46390648	25410677917	YeeeHaaa!My new Tri watch just arrived! Gonna take it out today!  http://yfrog.com/myiborj
46390648	60559423	Car window update! Gaffer Tape! A A mans best friend!! http://yfrog.com/jvh3lmj No new window for three days!
46390648	25389521830	RT @dave_ashworth: the athlete's village for the Commonwealth Games looks like something out the film Hostel: http://bbc.in/dwEyxF
46390648	25389122516	@kanyewest The men from Teefal
46390648	25385315037	@kanyewest Garlic Bread
46390648	25321920739	C'mon Kanye re-tweet at least one of those genius people!
46390648	25291150014	@kanyewest Barry Bethal
46390648	25290751421	@kanyewest Andy Crane
46390648	25290743170	@kanyewest Gaz Top
46390648	25290650471	@kanyewest Mr Blobby
46390648	25290618669	@kanyewest The Kranckees
46390648	25290589319	@kanyewest Rod Hull
46390648	25290577900	@kanyewest Bella Embergh
46390648	25290564959	Sarcasm don't really translate on a Twitter re-tweet to Kanye!
46390648	25290544071	RT @kanyewest: Who do you think the coolest famous creative people are? JedWard....
46390648	25290534509	Is 7days on channel four supposed to be like "the living soap" which was on BBC2 years ago? It followed some flat mates in Manchester??
46390648	25290516854	RT @mrstevehoward: @OfficialVernonK Thank your lucky stars vernon ..... You could have been at the cricket ! Pmsl!!!!
46390648	25290365580	Side window...  http://yfrog.com/0ga3hlj
46390648	25290241154	@TheRealAlexN Being off 14 I'm pretty sure I'm using the right ball. TaylorMadeReds/Blacks Depends on the course...Thanks for your enquiry.
46390648	25246521632	You could tell the golfer was rubbish at golf..... It was a Top Flight!
46390648	25240978710	My car not my ball......
46390648	25240457858	Not even that Brummie Lad from Auto glass can fix this mess!!
46390648	25240182398	What are the chances of a golf ball smashing the side window of your car in a golf club car park??? It's gonna cost me a fortune.....
46390648	25239776265	@Therealdjspoony When you give it you "lend" when you take it your "borrow". See you at 11!!
46390648	25239705605	When things didn't break after 6months! #oldtimes
46390648	25239612972	oldtimes
46390648	25239578959	@rioferdy5 Your green jag! #oldtimes
46390648	25191823085	The "No Heavy Petting" poster in the swimming pool. #oldschool
46390648	25145621240	Pubs without the "Gastro" #oldtimes
46390648	25145470766	@rioferdy5 Prank Phone calls....#oldtimes
46390648	25144848730	RT @CarlRicko: @rioferdy5 when @OfficialVernonK presented boys and girls, what a show! #oldtimes CLASSIC broadcasting!!That show was MAD!
46390648	25144700935	Splicing your C90 tapes! #oldtimes
46390648	25144248387	RT @jswdov: @OfficialVernonK vern! that was 18yrs ago!!!!lol To me that still seems like yesterday!!! #nevergettingold
46390648	25144009957	Dj's that actually Mixed....#oldtimes
46390648	25143700085	oldtimes
46390648	25143546276	44p a litre Petrol! That was only 1992.
46390648	25143363242	People with manners.....School uniform with shoes not trainers. Shirts tucked in and a tie..#oldtimes
46390648	25143317378	Burnside! #oldtimes
46390648	25143009692	Mad Dog 20/20! @rioferdy5
46390648	25142132504	@rioferdy5 Cafe De Paris on a Wed! HAHAHAHAHAAHHAHAHAHA.........
46390648	25141071196	@rioferdy5 Sony Walkman.Grolsch tops on your shoes.Battle of the Planets.Hide and seek.Screwballs from the ice cream van.Larry Greyson...
46390648	25140901635	@rioferdy5 Remember when teams kept the same kit the following season!!OldSchool....And when Boots had studs not "blades".
46390648	25140809770	Ch5 Enter the dragon!! Bruce Lee and his ripped body. Class!
46390648	25140516216	@DELBOY_LFC Del.... From a Liverpool fan, that's a bit Rich.
46390648	25057603292	Thanks Carling Cup this week. Bring out the reserves!
46390648	25052176297	What happened to Monday Night Football Sky? Where is the prem footie tonight??
46390648	25051554231	RT @Giant_Dave: @OfficialVernonK So how was it? It's a beauty..1hr1/2 today did everything you said it would! Love it.Top Class.Cheers Dave!
46390648	25051346965	@DonnieWahlberg DW.. What's going on with your Pats??Didn't show up yesterday?? I blame Brady's hair!
46390648	25048734317	Lots of people asking....So are the new rims!  http://yfrog.com/5mztlfj
46390648	25022546610	Need a sports massage... Gonna ask if they can.."bend me like Beckham!"
46390648	25022395964	RT @terrellowens: Did u see that catch?!! Wow! Nice 1-hander! We saw it all the way over here in the UK. Those gloves make it easy!!
46390648	25014546783	Yes Bears 2-0......Best thing about Dallas is the massive TV in the stadium!
46390648	24968950710	I think Cutler may sue his O line after tonight! FOR GBH....
46390648	24965447963	Let's go Bears!
46390648	24954143516	RT @NR9Canary: @OfficialVernonK the update on the website is london winning 28-7 in 4th quarter.
46390648	24952361633	RT @nuevo_gaz: @OfficialVernonK London Olympians 28-7 Manchester Titans. Q4 5 mins left!
46390648	24937121360	RT @kkgg101: @OfficialVernonK titans won 28-20
46390648	24937097613	I meant the Div1 Brit Bowl score?!?!Manchester Titans??
46390648	24936418181	Manc Titans score anyone??
46390648	24934764980	RT @mattricey: @OfficialVernonK here's the 1.9k start as I did the 3.8k so was enjoying the view! http://twitpic.com/2pznhb
46390648	24934637446	Brit Bowl score anyone??
46390648	24934587087	Got a feeling( in my belly) I may see some of the Thames water again a little later in the day! Cocacola will sort it..
46390648	24930815138	41min1.9km water was freezing. Cramp  from hell. Could have been quicker but I'm happy.....Warwickshire sprint tri next 3rd Oct.
46390648	24921692193	I'm swimming in that water at 7:45!!
46390648	24919345241	http://yfrog.com/5if15pj  I must be mad!!!
46390648	24912903915	Some good college football games on tonight.Texas on early Sunday morning! Gonna have a cold bath in prep for the Thames swim tomorrow AM.
46390648	24912462469	We're on the front cover of the Sun's new tv mag! F.fortunes tonight=Brian Blessed and Beccy Adlington! Funny show.Brian on form!!
46390648	24863567984	Radio1 now.... Ozzzzzyyyy!!!
46390648	24840092608	Brit Bowl this Sunday!! A friend of mine is playing for the ManchesterTitans...Good luck! "Play the ball through the man!!"
46390648	24839143394	Giant! I love you! Warwickshire here we come! http://yfrog.com/4ynl4wj
46390648	24781778784	Gonna be cold in the Thames Sunday morning!!
46390648	24779128173	@Therealdjspoony Oi CD mix???? Please.....
46390648	24762226918	RT @mcfcbeth: @OfficialVernonK It was on ESPN Vern Ahh well.
46390648	24693126050	City game on tv??
46390648	24689221990	RT @elliottfinch: @OfficialVernonK incorrect spelling of kreuger........Strewth, can't win!
46390648	24689021111	Squirrels are the Freddy Krouger of the animal world...Just seen one slaughter a pigeon!Pan and brush to the rescue.....
46390648	24689007962	Bought one of those big all purpose rubber bands so you can train anywhere,also helps the swim stroke.Could even tow a car!
46390648	24685756083	RT @Mixmag: Wanna be in a dance music movie?Head to OldMagistratesCourt, Old St scenes for Weekender will be filmed 6-11pm tonite.DRESSCOOL!
46390648	24685526892	RT @TheBopper: I miss the banter between@OfficialVernonK and @OGOchoCinco...Chad has forgotten all his followers pre 500000!!!all mouth+pads
46390648	24677608236	http://yfrog.com/3dujxusj  A mens health mag fave!
46390648	18672145	RT @MrPQ: @OfficialVernonK oops - try this time!! View from meeting room :-) http://yfrog.com/b5ab4mj
46390648	24659057988	RT @Ginofantastico:Are you ready to vote for me and Yuan Yuan to win Kitchen Stars? It's nearly time! http://thismorning.itv.com/thismorning
46390648	24658057433	RT @Queen_UK: OK, let's rock. Bring him over. #papalvisit
46390648	24657937784	Wonder if the Pope turns left or right as he enters a plane?
46390648	24649776303	Chilly thus AM. Summer has ended. Ibiza closing parties....That was summer 2010. SHF"One" summer tune of the year?? Thoughts?
46390648	24649375404	RT @TerrydLyons: @OfficialVernonK whats with the Arsenal hair fixation? you had Ivan Campo
46390648	24649163615	The hair bear bunch! Class-6-0
46390648	24643700854	RT @TheGumpathon: @OfficialVernonK Help spread the word & RT www.thegumpathon.com 6 men,8 weeks,3,530 miles, £1million for wounded soldiers.
46390648	24604036986	Arsenal are gonna win 5-0. Wonder if the slick greasy mullet look will help me cycle faster on Friday? Gonna try it under the cycle helmet.
46390648	24601869929	Maybe the slickness of the footy is representative of the amounts of hair gel on show?!?!?!
46390648	24598952679	Some shocking hair Do's in the Arsenal team!
46390648	24598357939	@Chunky308 Its true....Round up the troops!!
46390648	24597727160	Here we go again....Another morning on the bike.Then a small run then swimming.....Gulp. Then paperwork....(MorePain!)
46390648	24597486237	BrianBlessed is on this weeksF.Fortunes.He was as BONKERS as ever!Its the funniest show ever!Although the POTTY language wont make the edit!
46390648	24564070763	I'm defo up for it! Although I will be at the back playing Free Safety!
46390648	24552733304	Oh LORDY! There is a rumour my old American Football team maybe getting back together!Same team(REUNION!)Just a little older..And Heavier!
46390648	24552271018	Has anyone used a "Bag for life" more than once? We keep forgetting to take them.....
46390648	24552188348	Everyone I goto it never ever ever ever works! But Vpower is oct99, so no stress!
46390648	24552159498	Do any "pay at pump" petr pumps EVER work!?!?!?! WTF....
46390648	24512394957	Whats the best post workout meal, apart from PIES!
46390648	24511855085	Tried to keep it consistent at 200Watts.......Killed me!
46390648	24511638552	30mile bike it hurts!!
46390648	24489870644	Just seen Jermaine Pennants dive from last night! Not even Tom Daly can dive that well. He should be sooo embarrassed watching it today..
46390648	24489504170	Anyone got the 100 push ups App? It's good! I'm on 70....
46390648	24489132197	RT @Queen_UK: Working on a Royal Proclamation requiring Led Zeppelin to reform and tour annually.
46390648	24456076104	RT @gypsyroadhog: @OfficialVernonK when you say Bears fan...It's nowt to do with Hairy Bikers by anychance, is it? lol HahahahahahPMSL!!
46390648	24418855500	RT @keetkeets: Would I be lucky to get a tweet off @OfficialVernonK tonight? Only if you send some Yorkshire Tea!!!
46390648	24380167738	RT @gregbfc73: @OfficialVernonK me to vernon do you go back to the fridge, and wallter? Been a bears fan since 85! So yes......
46390648	24323122628	I'm a Bears fan(but love the NFL in general!) reckon the Packers are gonna win the big show in Dallas!
46390648	24323049713	RT @Seahawks: Attendance today of 67,044.  A great turnout by the 12th MAN!
46390648	24322601391	End of series party and I'm drinking water! Triathlon has changed my drinking habits. In the water early tomorrow! http://yfrog.com/eda7tlj
46390648	24321714596	South bank festival...
46390648	24321071522	http://yfrog.com/83tkkqj  Wow!
46390648	24317467362	http://yfrog.com/n6tzgmj  imagine when we do series ten!!!!
46390648	24316122102	Fireworks! Thanks Itv! Another great series!!! YeeeeeHaaaaa! http://yfrog.com/nf8kcj
46390648	24315867610	London at night.  http://yfrog.com/n4ru1zoj
46390648	24315587832	RT @Troy_Aikman: http://twitpic.com/2nuygc
46390648	24315357137	Colts got spanked!!
46390648	24315077541	Wow. Tom Brady of the N.E Pats. $18million a year! I knew I should have carried on playing!! He got PAID!
46390648	24313503693	RT @Queen_UK: Empire of a hangover. One was fine until the Countess of Wessex brought out that bottle of port.
46390648	24313493319	Penn State QB is more skinny than me!!
46390648	24273188800	Tess's dress! Lots of people asking...It was Amanda W.
46390648	24270915408	RT @BritTri: See Jonny Brownlee claim his world title: http://www.youtube.com/watch?v=ayQHaCLlels
46390648	24234039379	@BritTri What were his three times??
46390648	24229371004	4-1 rubbish. Well done the Arse'. Ali Brownlee top fella. I wanna meet him and his brother!
46390648	24209659007	Olympic is what I did in London the same as the elites. The pro athletes are wicked. Warwickshire is a sprint. 3rdOct.
46390648	24208323037	The triathlon on Bbc1 is amazing! They swim sooo fast! In my dreams....
46390648	24207819393	Now on my way to F.Fortunes. Starts tonight ITV1. 7pm.
46390648	24200573282	Lots of people outside R1!
46390648	24199862282	Radio1 with Brian Dowling and Alexandra Burke...Good show. Join us 97-99fm. I ducked out of open water swimming this AM.Not good...
46390648	24191488339	Neve ever hire the BB band for and function! WTF.
46390648	24182750738	I knew he would win!
46390648	24177719267	Brian will be live on the Radio show tomorrow morning BBC radio 1 from 10am.
46390648	24141296645	@NFLprguy: 57.2 million ppl watched all/or part of Vikes-Saints. most-watched opening wknd reg season game in 14 yrs. 27.5m ave audience
46390648	24140820967	RT @IamBally: Hi @OfficialVernonK saw a tweet bout u owning a Noble...Not any more. I sold it. Good price!Great machine,fun 2drive.
46390648	24140617020	Rickkiddle.com my tri coach. Web site needs updating but that's cause he's always working swimming running or on the bike.
46390648	24135945373	Phew...24miles on the bike 2 mile run. All within my heart rate zones! Sportssciencegeek.
46390648	24128394197	Brian to win Big Brother! 'Vote for Brian to win ultimate big brother! 09011323021' Dowling is by far THE best house mate...Proper funny.
46390648	24127519212	These make it stop!  http://yfrog.com/jmi42xj
46390648	24097618605	People still not understanding the Re-tweet. I didn't raise 16k @ManchesterRalph did.
46390648	24087756957	Well chuffed....Just been told I got a mention on Sky's NFL coverage! I sky+ it so will watch after training!
46390648	24085272624	People think I drive an Audi! Noooo! Leave that to Moyles.
46390648	24085138198	RT @MANCHESTERALF: @OfficialVernonK raised £16,400 for Francis HouseManchester taking part in triathlon,looking to do another one now! WOW!
46390648	24085066191	Tri Brick training today......Excited but had a curry last night! May give me some turbo boost!
46390648	24084370158	@itsjaymo That is top class.....Great find..Thank You!
46390648	24084308218	My car had just been sprayed before the truck threw stones at it!! Miffed.
46390648	24084011691	Just had the front re sprayed...If anyone hurled stones in the street like this Tarmac truck was they would get done for GBH!
46390648	24083082899	A Tarmac truck pulled onto the motorway infront of me spilling stones!! Chipped the front of my car...I am P***d off.
46390648	24047251820	Nice sky.
46390648	24033301290	@RobbieSavage8 TBH I was working but heard he did well! Just wish lesser clubs like Bolton would get an England shout.
46390648	24021179387	@RobbieSavage8 And you work for 909????
46390648	23994214717	Was thinking Chris Zorwich. He played nose tackle.
10950372	26011068798	Come to "Nothing video competition" Today at 4:00 pm until &lt;br /&gt;Wednesday, October 20 at 5:00 pm. Mike Nichols... http://fb.me/KwLPPUff
10950372	25998752922	Just announced: Imam Shamsi Ali will sit down w/ Karen Armstrong for our 1st Talk About Nothing conversation, Oct 18 http://bit.ly/9cb9CN
10950372	25993296351	We have our 1st #TalkAboutNothing video! Is that 17th St we're seeing...? RT @killerfemme: http://youtu.be/xpBBV4Zh8fk
10950372	25992725606	We love you too :) RT @lambpanther: ICON Conference (http://bit.ly/92ZG1p) next weekend. I love you, @RubinMuseum.
10950372	25988506955	I posted 14 photos on Facebook in the album "The Tibetan Shrine Room from the Alice S. Kandell Collection" http://fb.me/IPhjL1LV
